Divisao;Unidade;Código Cliente;Projeto Financeiro
L36X;S07;223117;67432
L36X;S09;389079;177201
L36X;T06;387535;176213
L36X;T08;311431;135688
L36X;T20;349340;166785
L36X;U04;387579;176446
L36X;U08;242172;81400
L36X;U15;221420;66128
L36X;V01;241912;81245
L36X;V06;426208;182341
L36X;W06;221477;66184
L36X;W07;221477;66185
L36X;X03;311321;135601
L36X;X06;293203;177442
L36X;X19;347477;165470
L36X;X20;221330;66059
L36X;X21;221330;66058
L36X;Y02;358059;172188
L36X;Y10;239352;79340
L36X;Y12;358015;172129
L36X;Z06;387547;176718
L36X;Z07;387547;176717
L36X;Z14;221372;66087
L36X;AB03;348264;166031
L36X;AB05;350814;167639
L36X;AB08;278457;66546
L36X;AB10;358865;172608
L36X;AC01;243011;82025
L36X;AC03;223117;81399
L36X;AD08;332837;153497
L36X;AF04;357669;172126
L992;A04;312898;136933
L992;A09;346386;164556
L992;B14;259514;95200
L992;B15;345515;163910
L992;B16;345435;163850
L992;C03;351347;167920
L992;C08;426258;182444
L992;C10;316837;182442
L992;C12;258926;94737
L992;D03;348027;165853
L992;D08;297626;124270
L992;D12;288309;117134
L992;D14;198774;168989
L992;D15;353351;169351
L992;D18;335796;155949
L992;E02;316839;140288
L992;E10;426431;182412
L992;E11;332402;153165
L992;E16;348137;165932
L992;E17;352945;169206
L992;F11;267301;163394
L992;F12;349113;166583
L992;G02;278528;109775
L992;G05;334558;155008
L992;G06;344896;163450
L992;G07;343992;162735
L992;G08;344912;163460
L992;G09;344900;163452
L992;G11;344904;163454
L992;G12;330620;151630
L992;G13;330620;151631
L992;G16;279841;122590
L992;G17;344798;163413
L992;G20;279026;110197
L992;G21;279026;110192
L992;G24;348226;165996
L992;H03;106521;156923
L992;H04;259566;95223
L992;H05;258878;94686
L992;H06;84232;136082
L992;H16;344910;163459
L992;H19;426124;182308
L992;H20;426257;182367
L992;H21;426063;182251
L992;H22;426138;182298
L992;H23;426068;182252
L992;I13;259751;95354
L992;I16;426381;182417
L992;I20;323386;145645
L992;I22;305662;130945
L992;I23;311371;135644
L992;J02;425963;182342
L992;J04;345147;163647
L992;J05;345721;164067
L992;J08;347265;165319
L992;J16;282121;112234
L992;J17;425969;182168
L992;J18;426379;182461
L992;J20;345206;163702
L992;J21;345199;163689
L992;K02;313736;137661
L992;K04;278696;109931
L992;K09;312924;136955
L992;K11;345427;163844
L992;K15;345151;163650
L992;L05;345269;163728
L992;L07;344949;163484
L992;L08;345329;163845
L992;L10;344210;162868
L992;L12;428274;163918
L992;L15;318319;141474
L992;M02;352230;168429
L992;M04;426441;182492
L992;N08;350521;167424
L992;N10;351703;168254
L992;N12;348763;166372
L992;N15;348978;166510
L992;N21;426385;182418
L992;N22;358980;172683
L992;O03;331187;152100
L992;O07;352001;168125
L992;O12;348364;166095
L992;O14;198191;164300
L992;O19;345001;163520
L992;O22;50970;182411
L992;O23;426120;182300
L992;O24;426441;182527
L992;P08;345752;164092
L992;P09;312960;136990
L992;P10;338055;157855
L992;P13;344895;163449
L992;P14;343562;162288
L992;P16;258997;95585
L992;P17;258997;95587
L992;P18;258997;94883
L992;P19;258997;94795
L992;P21;426642;182646
L992;P24;302549;128374
L992;P26;344792;163411
L992;P27;348777;166375
L992;Q13;268228;101870
L992;Q17;259758;95360
L992;Q19;347260;165301
L992;Q20;348469;166157
L992;Q23;340396;159751
L992;R03;428274;165572
L992;R05;347281;165328
L992;R13;281930;112120
L992;R16;343524;162259
L992;R17;334493;154952
L992;R18;336013;156158
L992;R23;343405;162168
L992;R25;281375;111809
L992;R27;346382;164553
L992;R28;288653;117410
L992;S01;345669;164030
L992;S11;286417;115636
L992;S12;286415;118776
L992;S14;278885;110100
L992;T01;258958;94758
L992;U08;345996;164281
L992;U09;268722;164282
L992;U11;347622;165575
L992;U14;258999;94796
L992;V01;18378;163320
L992;V02;258867;94680
L992;V03;258867;94679
L992;V07;347366;165401
L992;V08;344185;162865
L992;V10;346451;164596
L992;W03;350311;167295
L992;W04;426034;182398
L992;W11;322477;144940
L992;X07;259127;94881
L992;X11;351444;168355
L992;X12;351444;168122
L992;X14;271504;104458
L992;Y04;349095;166577
L992;Y05;426109;182287
L992;Y10;426256;182362
L992;Y12;258956;94757
L992;Z03;336531;156575
L992;Z05;282534;137567
L992;Z11;290594;163821
L992;AA06;259097;94853
L992;AA07;426135;182292
L992;AA10;259107;94859
L992;AA11;259107;94858
L992;AA13;259097;94850
L992;AA15;337326;157207
L992;AA16;337326;157208
L992;AA18;347290;165334
L992;AA20;259760;95361
L992;AA22;347266;165320
L992;AA23;426020;182516
L992;AB01;354161;170197
L992;AC16;347951;165804
L992;AC19;346390;164558
L992;AC20;347258;165352
L992;AC32;311386;135656
L992;AD01;344329;163004
L992;AD04;311410;135670
L992;AD06;343350;162122
L992;AD10;345818;164156
L412;A01;356918;171127
L412;A02;356918;171126
L412;A05;356918;171125
L412;A06;356918;171124
L412;A07;279908;110882
L412;B10;347528;165513
L412;C04;356918;171123
L412;C05;356918;171122
L412;D07;356918;171121
L412;F05;356918;171120
L412;F12;427199;182817
L412;F14;257852;155038
L412;G06;356918;171119
L412;G08;356918;171118
L412;H04;355610;170589
L412;H05;356918;171117
L412;H12;356918;171115
L412;H13;356918;171114
L412;H14;356918;171116
L412;H19;406909;179281
L412;H20;356918;171113
L412;I08;356918;171112
L412;J04;257957;93896
L412;J11;356918;171111
L412;J12;356918;171129
L412;J13;356918;171128
L412;K03;356918;171110
L412;K09;356918;171109
L412;K10;356918;171108
L412;K12;356918;171107
L412;K17;356918;171106
L412;K18;356918;171105
L412;K23;356918;171103
L412;L11;356918;171102
L412;C0205;424150;181621
L412;C0301;357843;171629
L412;C0410;357843;171632
L412;C0501;357843;171633
L412;C0502;357843;172019
L412;C0505;357843;171635
L412;C0509;355536;170661
L412;C0510;357843;172002
L412;C0511;357843;171636
L412;C0512;357843;171638
L412;C0513;357843;171639
L412;C0515;357843;171641
L412;C0516;357843;171642
L412;C0517;357843;171644
L42X;160212;351653;168256
L42X;160250;359308;178815
L42X;160271;347839;165727
L42X;160292;62990;165852
L42X;160312;62610;165869
L42X;160333;349828;167003
L42X;160374;347834;165724
L42X;160395;347834;165755
L42X;160416;346090;169135
L42X;160478;351090;168783
L42X;160499;348044;165875
L42X;160519;351090;168782
L42X;220190;184126;169131
L42X;220968;315127;138852
L42X;221108;315420;139126
L42X;250065;338596;158169
L42X;250156;308342;133152
L42X;250169;390076;163182
L42X;250220;346686;165826
L42X;250293;321747;144317
L42X;250320;349293;166747
L42X;250387;347529;165514
L42X;250454;407687;172174
L42X;250483;337758;157579
L42X;260040;188026;41418
L42X;260054;188026;41420
L42X;260250;345113;163614
L42X;270013;391880;177192
L42X;270028;391881;177164
L42X;270087;359308;176357
L42X;270103;355013;175369
L42X;270132;349651;166911
L42X;270147;359918;173233
L42X;270176;349828;167004
L42X;270192;346213;164429
L42X;270237;316976;140403
L42X;270349;270374;103522
L42X;270390;335843;155999
L42X;270458;340458;159798
L42X;270474;314112;137977
L42X;280074;310403;134894
L42X;280185;350831;167674
L42X;280214;352655;168940
L42X;290199;321793;144359
L42X;290397;182386;37486
L42X;290477;351638;168395
L42X;300027;347873;165748
L42X;300084;345106;163601
L42X;300099;306063;131289
L42X;300113;344892;131070
L42X;300215;311201;135509
L42X;300230;334370;154833
L42X;300303;345176;163669
L42X;300318;348969;172556
L42X;310099;351787;168132
L42X;310255;316817;140272
L42X;310269;345106;163616
L42X;310283;354130;169828
L42X;310355;304085;129601
L42X;310384;314803;138547
L42X;320010;362484;175309
L42X;320024;315905;139494
L42X;320079;345102;163596
L42X;320093;354362;170006
L42X;320137;317003;140426
L42X;320237;327666;149128
L42X;320251;345954;164261
L42X;320265;383876;166874
L42X;320280;345600;163977
L42X;320309;345586;163966
L42X;320323;343997;162737
L42X;320338;346214;164430
L42X;320352;346122;164361
L42X;320411;348044;166023
L42X;330015;187892;41340
L42X;330057;305752;131013
L42X;330112;346678;165011
L42X;330126;346107;164352
L42X;330140;317184;140563
L42X;330168;348969;166501
L42X;330217;406519;164350
L42X;330316;181883;136194
L42X;330343;347875;179907
L42X;330356;408430;180225
L42X;330382;312919;136952
L42X;330396;353067;169178
L42X;330409;305561;130861
L42X;330438;317122;140515
L42X;340043;317659;140932
L42X;340058;345374;163808
L42X;340088;321404;144022
L42X;340102;319702;142632
L42X;340117;231528;73789
L42X;340132;356700;171035
L42X;340150;186764;40655
L42X;340250;348696;166323
L42X;340264;324479;146602
L42X;340279;346148;164382
L42X;340294;346081;164333
L42X;340338;346083;164334
L42X;340352;346085;164336
L42X;350043;354645;170248
L42X;350102;186189;139064
L42X;350117;323381;145641
L42X;350132;345131;163670
L42X;350147;345364;163804
L42X;350191;345176;163668
L42X;350235;354399;169999
L42X;350249;349295;166728
L42X;350336;359296;172951
L42X;350350;182382;37482
L42X;360012;333953;154470
L42X;360026;321938;144475
L42X;360041;348401;166116
L42X;360056;345374;163810
L42X;360070;345626;164000
L42X;360085;300176;167729
L42X;360128;305063;130427
L42X;360147;310191;134697
L42X;360248;345106;163602
L42X;360262;346106;164351
L42X;360275;317106;140505
L42X;360289;346240;164701
L42X;360303;347986;165825
L42X;360331;345375;163814
L42X;360345;345375;163811
L42X;360540;321284;143912
L42X;370039;312520;136611
L42X;370067;317190;140567
L42X;370080;314483;138278
L42X;370094;305658;130942
L42X;370121;303906;129451
L42X;370149;317408;140735
L42X;370217;351776;164549
L42X;370287;349911;167031
L42X;370300;355181;163598
L42X;370313;322353;144829
L42X;370354;345507;166610
L42X;370367;323406;145660
L42X;370394;317210;140581
L42X;380073;345106;163607
L42X;380088;345632;164003
L42X;380143;234722;75886
L42X;380232;346319;165037
L42X;380246;345106;163610
L42X;380260;350837;167578
L42X;380273;345584;163964
L42X;380287;345584;163963
L42X;380301;347171;165234
L42X;380315;345314;163756
L42X;380329;345314;163800
L42X;390040;349564;166877
L42X;390054;316974;140401
L42X;390067;182410;163695
L42X;390081;182410;163692
L42X;390095;321805;144373
L42X;390137;345131;163628
L42X;390151;345364;163968
L42X;390238;346556;164679
L42X;390252;346319;165113
L42X;390265;346556;164683
L42X;390279;346227;164458
L42X;390293;346469;164610
L42X;390306;345581;164212
L42X;390347;345623;163998
L42X;390361;345623;163997
L42X;400047;302683;128510
L42X;400063;345034;163543
L42X;400080;345874;164193
L42X;400096;346319;166074
L42X;400245;345464;163869
L42X;400260;345464;163867
L42X;400274;345464;163868
L42X;400288;62817;163903
L42X;400302;62817;163905
L42X;410055;357424;171533
L42X;410098;350838;167586
L42X;410225;357553;171473
L42X;410283;346319;165525
L42X;410296;347660;165628
L42X;410310;346556;164684
L42X;410324;346556;164681
L42X;410338;346454;164598
L42X;410352;346319;164517
L42X;410366;346319;164516
L42X;410380;346068;164324
L42X;410408;346074;164328
L42X;410422;345106;163609
L42X;420029;355975;170738
L42X;420044;344569;163204
L42X;420073;345314;167110
L42X;420146;329118;150370
L42X;420161;308342;163549
L42X;420176;346662;164935
L42X;420190;359308;177187
L42X;420205;345184;163678
L42X;420220;357456;171548
L42X;420365;346395;164561
L42X;420379;346075;164329
L42X;420393;346124;164362
L42X;420407;346319;165522
L42X;420421;346073;164327
L42X;420458;346205;164422
L42X;420476;346388;164557
L42X;420489;317031;164586
L42X;420503;382574;164403
L42X;420522;326998;148600
L42X;440056;356730;171050
L42X;440070;348184;173298
L42X;440084;346223;164446
L42X;440115;345118;163618
L42X;440129;386308;176046
L42X;440176;345133;163630
L42X;440247;349305;166722
L42X;440274;352866;169036
L42X;440287;346117;164358
L42X;440300;355560;170569
L42X;440327;345102;163688
L42X;440340;345115;163615
L42X;440353;310213;138608
L42X;440380;187288;40938
L42X;440413;348480;166166
L42X;450013;321283;163539
L42X;450028;346181;164406
L42X;450043;349301;166725
L42X;450058;346138;164377
L42X;450073;345109;163611
L42X;450088;345918;164226
L42X;450188;328360;149716
L42X;450273;189458;166315
L42X;450301;186196;164408
L42X;450315;346088;164337
L42X;450344;346210;164426
L42X;450372;359190;172874
L42X;450386;359190;172904
L42X;450400;346591;164706
L42X;450414;347833;165723
L42X;450584;321283;163540
L42X;460054;354812;170192
L42X;460068;359816;171100
L42X;460082;348570;170973
L42X;460138;346223;164448
L42X;460152;346223;164456
L42X;460166;346223;164457
L42X;460178;346223;164437
L42X;460294;186244;40344
L42X;460305;347065;165164
L42X;460333;275338;164650
L42X;460360;346935;165074
L42X;460374;345630;164002
L42X;460388;345640;164011
L42X;460401;345640;164014
L42X;460415;345579;163959
L42X;460429;345621;163996
L42X;460456;182291;164213
L42X;460475;354392;169946
L42X;470014;307785;132691
L42X;470029;307785;132692
L42X;470058;272480;163604
L42X;470073;272480;163603
L42X;470087;346126;164364
L42X;470151;348612;166257
L42X;470265;345033;163541
L42X;470296;346399;164564
L42X;470339;348187;165972
L42X;480112;346663;164730
L42X;480271;346679;164781
L42X;480285;346070;164325
L42X;480312;346177;164402
L42X;480326;346130;164370
L42X;480339;346085;164477
L42X;480353;346240;164469
L42X;480366;346480;164617
L42X;480380;405917;164588
L42X;480394;346224;164453
L42X;490032;346196;164416
L42X;490047;346125;164363
L42X;490063;346377;164550
L42X;490079;346201;164419
L42X;490095;345034;163542
L42X;490111;346225;164455
L42X;490229;346067;164323
L42X;490243;346067;164322
L42X;490257;346518;164651
L42X;490271;346518;164680
L42X;490285;346564;164688
L42X;490299;355181;164638
L42X;490313;347055;165160
L42X;490327;347090;165176
L42X;490409;347573;165533
L42X;500013;317113;140509
L42X;500027;345105;163599
L42X;500041;346077;164423
L42X;500055;346084;164335
L42X;500083;346548;164673
L42X;500098;346754;164922
L42X;500111;346121;164360
L42X;500126;346684;164785
L42X;500140;346428;164582
L42X;500154;346440;164589
L42X;500168;346686;164787
L42X;500181;346077;164331
L42X;500237;302060;127957
L42X;500296;346944;165077
L42X;500309;346758;164954
L42X;500323;346809;164985
L42X;500337;346704;164903
L42X;500351;346704;164904
L42X;500365;347986;168140
L42X;500379;351692;168118
L42X;500394;348183;165967
L42X;500409;346509;164641
L42X;500424;346421;164579
L42X;500438;359037;172718
L42X;500452;359037;172719
L42X;500470;317578;140859
L42X;510015;346090;164338
L42X;510029;346090;164340
L42X;510044;346373;164548
L42X;510058;346223;164444
L42X;510073;346223;164438
L42X;510088;346756;164923
L42X;510103;346093;164527
L42X;510118;346093;164341
L42X;510220;406277;178761
L42X;510233;406277;178760
L42X;510247;406277;178759
L42X;510260;347050;165158
L42X;510274;347050;165159
L42X;510287;346525;164660
L42X;510301;346525;164656
L42X;510322;346172;164398
L42X;520016;345087;163581
L42X;520030;359308;179320
L42X;520103;346661;164957
L42X;520118;346067;165532
L42X;520132;347662;165605
L42X;520147;403648;165466
L42X;520162;347617;165571
L42X;520179;389969;176862
L42X;520256;347133;165208
L42X;520269;347046;165156
L42X;520283;346706;164905
L42X;520296;348570;166223
L42X;520309;345107;163606
L42X;520322;348110;165919
L42X;520336;346769;164938
L42X;520349;346777;164942
L42X;520362;346777;164944
L42X;520376;346681;164783
L42X;520389;351719;168119
L42X;520405;390013;176876
L42X;530013;186464;165622
L42X;530027;347231;165277
L42X;530041;346442;164590
L42X;530055;345107;163608
L42X;530069;346723;165015
L42X;530084;346779;164945
L42X;530098;347810;165708
L42X;530112;346771;164939
L42X;530202;272480;163600
L42X;530215;346397;164562
L42X;530229;346811;164986
L42X;530244;346638;164977
L42X;530257;346687;164788
L42X;530271;346802;165097
L42X;530285;346802;165139
L42X;530299;346804;164982
L42X;530313;346780;164953
L42X;530393;355012;170379
L42X;540047;406883;164908
L42X;540088;347480;165472
L42X;540102;347641;165587
L42X;540116;347597;165545
L42X;540129;346745;164961
L42X;540143;346688;164962
L42X;540156;346701;164901
L42X;540213;346953;165083
L42X;540273;346693;164963
L42X;540286;347594;165543
L42X;540313;346716;164912
L42X;540326;346690;164964
L42X;540339;346954;165084
L42X;540352;346570;164692
L42X;540365;346561;164686
L42X;540379;346691;164789
L42X;540392;346367;164543
L42X;540406;272480;163605
L42X;550016;347661;165604
L42X;550032;346524;164655
L42X;550049;346672;164965
L42X;550065;346796;164976
L42X;550081;346550;164674
L42X;550097;347692;165626
L42X;550111;345036;163544
L42X;550128;345036;163545
L42X;550201;345036;164214
L42X;550231;346922;165061
L42X;550246;346922;165062
L42X;550260;403635;165247
L42X;550275;346781;164955
L42X;550290;346766;164936
L42X;550309;346957;165086
L42X;560018;348657;166290
L42X;560047;346832;165007
L42X;560062;391061;165000
L42X;560078;346703;164902
L42X;560093;346959;165088
L42X;560129;347565;165530
L42X;560199;346384;164555
L42X;560213;350799;165364
L42X;560239;346714;164910
L42X;560265;346435;164585
L42X;560278;347077;165168
L42X;560291;346767;164937
L42X;570010;346828;165003
L42X;570058;390014;176848
L42X;570074;348570;171451
L42X;570090;352655;176948
L42X;570106;390105;176911
L42X;570239;391191;176967
L42X;570312;390039;176814
L42X;570326;390011;176794
L42X;570339;390011;176890
L42X;570353;390011;176889
L42X;570366;390011;176795
L42X;570380;347829;165721
L42X;570393;347192;165246
L42X;570406;346982;165118
L42X;570420;347598;165546
L42X;570499;347138;165212
L42X;570589;64675;165391
L42X;580020;348657;166308
L42X;580034;346792;164974
L42X;580049;346773;164940
L42X;580064;347596;165544
L42X;580079;359171;164966
L42X;580093;357337;170468
L42X;580211;348322;166070
L42X;580224;346833;165006
L42X;580240;347481;165477
L42X;580256;64751;165473
L42X;580281;347658;165603
L42X;590014;346198;164417
L42X;590029;347134;165209
L42X;590044;347180;165238
L42X;590074;346847;165012
L42X;590088;347734;165654
L42X;590105;346727;164914
L42X;590196;346392;164559
L42X;590210;346729;164915
L42X;590224;346958;165087
L42X;590237;347076;165167
L42X;590265;347155;165222
L42X;590279;348263;166034
L42X;590298;348263;166030
L42X;600017;347548;165521
L42X;600031;346925;165064
L42X;600046;346800;164979
L42X;600065;277441;165692
L42X;600137;348187;165971
L42X;600165;322104;144621
L42X;610012;347056;165161
L42X;610026;347148;165218
L42X;610070;346364;164542
L42X;610084;346364;164540
L42X;610098;346505;164639
L42X;610116;346365;164541
L42X;610187;356618;171073
L42X;610200;346988;165123
L42X;610213;347049;165157
L42X;610239;346905;165053
L42X;610252;347512;165504
L42X;610265;346859;165022
L42X;610358;347710;165639
L42X;610450;348422;166126
L42X;630012;346918;165060
L42X;630026;346880;165036
L42X;630041;348221;165993
L42X;630055;346980;165116
L42X;630070;346932;165071
L42X;630104;346927;165066
L42X;630175;346947;165079
L42X;630189;346855;165020
L42X;630203;346827;165002
L42X;630217;347372;165405
L42X;630231;346652;164723
L42X;630254;344892;165019
L42X;640012;346801;164980
L42X;640045;346853;165017
L42X;640059;346946;165080
L42X;640085;346545;164672
L42X;640172;347875;165749
L42X;640184;346398;164563
L42X;640196;347833;165750
L42X;640211;346502;164634
L42X;640452;349875;167008
L58X;A01;208930;56962
L58X;A02;207052;55593
L58X;A05;250633;55710
L58X;A07;207422;55950
L58X;A10;208285;56444
L58X;A11;207428;55956
L58X;A14;206426;55078
L58X;A15;207084;55625
L58X;A18;214357;60675
L58X;B06;206373;55451
L58X;B07;206373;55037
L58X;B09;302042;55149
L58X;B14;206247;55979
L58X;B15;206891;55437
L58X;B17;206274;54859
L58X;B22;207455;55974
L58X;B24;208891;56938
L58X;B26;206558;55174
L58X;B27;206558;55564
L58X;B28;37339;55214
L58X;B29;37339;55144
L58X;B32;207466;55988
L58X;B33;206392;55051
L58X;B34;208288;56446
L58X;C01;219424;64670
L58X;C02;206222;55491
L58X;C03;206402;55061
L58X;C05;206348;55019
L58X;C08;206565;55179
L58X;C09;206478;55112
L58X;C10;206917;55460
L58X;C11;303816;56723
L58X;C12;208300;56447
L58X;C13;208917;56951
L58X;C15;206568;55181
L58X;C16;206481;55115
L58X;C17;206481;55120
L58X;C18;206506;55136
L58X;D04;206621;55222
L58X;D05;206886;55434
L58X;D12;207355;55903
L58X;D13;207412;55943
L58X;D14;206933;55472
L58X;D18;250665;55119
L58X;E03;210436;58189
L58X;E05;224262;68327
L58X;E06;208336;56474
L58X;E07;208336;56476
L58X;E08;208336;56479
L58X;E11;214348;60659
L58X;E13;354741;170224
L58X;E15;214299;60620
L58X;F01;214297;60619
L58X;F07;206586;55195
L58X;F08;206556;55172
L58X;F11;206502;55134
L58X;F12;231859;55079
L58X;F15;226276;69791
L58X;G05;221505;55010
L58X;G06;206931;55471
L58X;G07;206902;55448
L58X;G08;207461;55986
L58X;G12;206131;54727
L58X;G14;206269;54828
L58X;G17;208596;56729
L58X;G18;206291;54896
L58X;G19;207108;55653
L58X;H02;209822;57656
L58X;H04;209817;60673
L58X;H05;209817;57653
L58X;H07;251857;112126
L58X;H08;207072;55618
L58X;I02;207017;55560
L58X;I03;207064;55608
L58X;I05;207403;55932
L58X;I06;207403;55935
L58X;I08;236150;56486
L58X;I09;219899;64949
L58X;I10;207395;55927
L58X;I11;207395;55933
L58X;J01;206104;54714
L58X;J07;206288;55457
L58X;J08;206288;55002
L58X;J09;206471;55105
L58X;J10;206242;62443
L58X;J12;211177;58709
L58X;J14;232104;74081
L58X;J17;423860;181419
L58X;J19;207104;55652
L58X;K05;275858;55234
L58X;K09;251982;81948
L58X;L04;206930;56529
L58X;L05;206930;55982
L58X;L09;206141;54732
L58X;L11;223029;67380
L58X;L12;206151;54738
L58X;L15;206620;55220
L58X;M02;208354;56490
L58X;M04;206498;55132
L58X;M06;207381;55917
L58X;M07;208356;56493
L58X;M08;208935;56965
L58X;M10;208489;56569
L58X;M14;206413;55515
L58X;M15;206492;55122
L58X;M17;206993;55533
L58X;N02;17069;56027
L58X;N03;207496;56024
L58X;N05;208359;56495
L58X;N06;208371;56496
L58X;N08;218013;63645
L58X;O01;206243;54816
L58X;O02;206651;55240
L58X;O03;206243;55137
L58X;O04;206441;55087
L58X;O06;206623;55224
L58X;O07;206390;55050
L58X;O08;206390;55123
L58X;P04;206242;54815
L58X;P05;206242;54823
L58X;P06;206251;54821
L58X;P07;206012;54634
L58X;P08;207365;55907
L58X;P12;206144;54734
L58X;P16;224188;68320
L58X;P17;206413;55062
L58X;Q01;206552;55168
L58X;Q02;206604;55205
L58X;Q07;219083;64671
L58X;Q08;31307;68336
L58X;Q09;211846;59155
L58X;Q10;206230;54807
L58X;Q11;206119;54726
L58X;Q13;206163;54745
L58X;Q14;206342;55127
L58X;Q16;206656;55244
L58X;Q20;271452;55170
L58X;R01;207383;55918
L58X;R02;208376;56502
L58X;S05;206925;55465
L58X;S07;206247;54818
L58X;S08;206621;54820
L58X;S10;145215;58999
L58X;S12;207471;55992
L58X;S16;234070;75421
L58X;T02;206166;54746
L58X;T04;248651;55901
L58X;T05;206325;55000
L58X;T12;206092;54702
L58X;T13;207473;55993
L58X;U01;210288;58088
L58X;U06;206584;55462
L58X;U13;206279;54875
L58X;U14;206545;55161
L58X;U15;208375;56500
L58X;U16;250035;55531
L58X;U17;206397;55538
L58X;U18;206595;55201
L58X;U19;206092;54701
L58X;U20;201428;56501
L58X;V05;11710;55965
L58X;V06;11710;55966
L58X;V08;207431;55958
L58X;V09;207423;55953
L58X;W01;208592;56725
L58X;W02;235172;58174
L58X;W04;206557;55173
L58X;W07;224262;72928
L58X;W08;219422;64666
L58X;W09;208939;56969
L58X;W10;234070;79571
L58X;W13;206500;55133
L58X;W14;206539;141675
L58X;W17;208595;56727
L58X;X01;225230;69018
L58X;X02;226037;93252
L58X;C0103;253609;91946
L58X;C0105;209855;57698
L58X;C0106;209855;57699
L58X;C0109;206288;54894
L58X;C0112;206274;54842
L58X;C0202;24168;54853
L58X;C0203;24168;54871
L58X;C0204;209830;57662
L58X;C0205;423655;181333
L58X;C0208;251982;89185
L58X;C0304;206226;54804
L592;FB01;350391;167362
L592;FB12;349167;166714
L592;GB14;337456;157317
L592;HB04;387832;176455
L592;IB08;349109;166595
L592;IB09;350096;167153
L592;JB08;349971;167109
L592;JB17;208476;176845
L592;JB26;349115;166584
L592;JB27;350078;167134
L592;KB06;348744;166361
L592;LB02;351026;167658
L592;LB07;353354;169333
L592;LB13;350615;167414
L592;NB05;337305;157199
L592;NB06;328432;164522
L592;NB07;344846;163361
L592;OB06;344942;163480
L592;OB10;350169;167225
L592;PB01;350286;167220
L592;PB08;249991;155947
L592;QB04;259498;182314
L592;RB02;208476;177178
L592;RB09;407925;179736
L592;SB14;250452;87858
L592;UB04;350188;167152
L592;VB05;349434;166754
L592;VB08;272046;90130
L592;WB09;350618;167390
L592;WB18;351277;167830
L592;C0402;345409;163836
L74X;L08;180934;36473
L74X;L13;290517;118860
L74X;L22;322051;144573
L74X;M02;184882;39342
L74X;M04;181346;36744
L74X;M05;275089;107160
L74X;M14;181605;36919
L74X;M16;44873;127207
L74X;M17;44873;112711
L74X;M33;199616;49834
L74X;M37;284336;114181
L74X;M40;180948;36488
L74X;M41;180893;36433
L74X;M42;180893;36435
L74X;N03;180930;36602
L74X;N04;180930;36603
L74X;N05;180930;36468
L74X;N06;180930;36467
L74X;N16;182857;37860
L74X;N21;346597;37931
L74X;N28;181303;36718
L74X;N31;180866;36419
L74X;N32;180866;36420
L74X;N33;180866;36418
L74X;N34;181187;36654
L74X;N39;180751;36319
L74X;N40;180751;36320
L74X;N41;180953;36493
L74X;N43;180807;36374
L74X;N44;181299;36716
L74X;O21;181221;121826
L74X;O22;181221;121828
L74X;O25;315411;139117
L74X;O28;282757;112712
L74X;O36;181219;36672
L74X;O37;288089;116977
L74X;O38;180939;36483
L74X;O44;248617;86459
L74X;O45;252949;90216
L74X;P01;181524;36856
L74X;P04;181966;37177
L74X;P05;181966;37571
L74X;P07;180835;36397
L74X;P10;181240;36682
L74X;P11;180928;36466
L74X;P12;183121;38036
L74X;P14;181964;37651
L74X;P21;269644;111786
L74X;Q01;265165;99686
L74X;T13;318339;36712
L74X;U20;180717;36295
L74X;U21;180717;36297
L74X;U23;262641;97676
L74X;U26;183116;38031
L74X;U27;181612;36924
L74X;U30;257258;93364
L74X;U31;261176;96529
L74X;U35;180796;36359
L74X;V06;181900;37137
L74X;V09;181278;93609
L74X;V14;183416;38276
L74X;V16;181509;36847
L74X;V17;181509;37570
L74X;V22;180939;36486
L74X;V23;180939;36484
L74X;V24;180860;36414
L74X;V26;181061;36575
L74X;V29;180660;36236
L74X;V30;180660;36242
L74X;V31;180660;36244
L74X;V34;181266;36695
L74X;V35;181266;36696
L74X;W01;183722;38507
L74X;W04;182528;37589
L74X;W07;303322;133017
L74X;W11;180822;36383
L74X;W12;180822;36384
L74X;W13;180716;36294
L74X;W16;180829;36391
L74X;W18;180704;36281
L74X;W21;180939;36480
L74X;W22;180939;36479
L74X;W23;273503;106059
L74X;W25;181660;36956
L74X;W26;180771;36341
L74X;W29;180804;36365
L74X;W30;180804;36367
L74X;W31;267021;101145
L74X;W38;330388;151446
L74X;X03;181377;36759
L74X;X04;181377;36760
L74X;X05;277313;108824
L74X;X06;312975;137003
L74X;X09;180682;36252
L74X;X10;180682;36257
L74X;X14;314658;138434
L74X;X17;180668;36249
L74X;X20;180898;36439
L74X;X21;180898;36440
L74X;X22;180898;36441
L74X;X25;181529;36859
L74X;X26;61090;36353
L74X;X27;180682;36258
L74X;X28;180767;36335
L74X;X29;180767;36338
L74X;X31;180946;36487
L74X;X32;181093;36598
L74X;X34;180825;36389
L74X;X36;181092;36597
L74X;X37;181092;36216
L74X;X40;180767;36339
L74X;Y08;314650;138427
L74X;Y09;313042;137058
L74X;Y11;180692;36263
L74X;Y16;181886;37123
L74X;Y22;181252;36688
L74X;Y24;182614;37655
L74X;Y30;181135;36626
L74X;Z02;343369;163346
L74X;Z06;314646;138423
L74X;Z09;285824;115104
L74X;Z13;181461;36816
L74X;Z17;181137;36628
L74X;Z20;181384;36765
L74X;Z21;181384;36764
